runner,lado,fav,gols,lado_fav,corte,N_rec,perdas_rec,ROI_rec,IC_lo,IC_hi,p_ic,dias,N_antes,ROI_antes,P_perm,odd_med,aprovado,BH_ic,BH_perm,fam
Over25_HT,back,fav1.40-1.80,U25>2.20,fav fora,Todos,61,46,14.871311475409833,-44.24303846153846,70.4536052707373,0.3095,19,198,-14.385101010101014,0.1525,5.1,False,False,False,nao-CS
Over25_HT,back,fav1.40-1.80,Todos,fav fora,Todos,61,46,14.871311475409833,-44.24303846153846,70.4536052707373,0.3095,19,201,-15.66293532338309,0.155,5.1,False,False,False,nao-CS
CS_2x0,lay,fav>1.80,U25>2.20,fav fora,Todos,179,5,0.6606643354924442,-2.5313315727059322,2.9572300076325644,0.3095,29,572,3.069194108583739,0.895,28.0,False,False,False,CS
CS_1x0,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,Todos,56,2,0.997567494530678,-5.302311802403816,4.821340860930922,0.31,19,260,1.1852056466549628,0.56,21.0,False,False,False,CS
Over35_FT,back,Todos,U25<=1.60,Todos,TOP 3,75,58,13.739999999999993,-35.83999748490946,67.92326388888885,0.31,32,405,-15.210000000000004,0.1325,5.5,False,False,False,nao-CS
Over15_HT,lay,fav>1.80,U25 1.60-2.20,Todos,TOP 3,100,30,3.3368356696774573,-10.880226077831232,17.300534714592548,0.3105,35,582,-4.730949377749645,0.15,2.9,False,False,False,nao-CS
Over05_HT,back,fav1.40-1.80,Todos,fav fora,TOP 3,52,12,3.851923076923078,-11.720733418367345,19.188845108695645,0.3105,24,299,0.43595317725752525,0.36,1.35,False,False,False,nao-CS
Over15_FT,back,fav1.40-1.80,Todos,Todos,Todos,217,56,1.8836405529953915,-5.673492533569996,8.951378353348503,0.3105,32,1098,-1.9547814207650271,0.2,1.37,False,False,False,nao-CS
Under15_HT,back,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,96,23,2.275520833333334,-7.471169483418366,12.075505319148933,0.3115,33,545,0.38376146788990956,0.3975,1.355,False,False,False,nao-CS
Over15_HT,back,fav>1.80,U25<=1.60,fav fora,TOP 3,43,31,12.412790697674412,-31.801134169884175,61.60389437689966,0.3115,23,288,-13.087847222222226,0.1975,4.1,False,False,False,nao-CS
Over05_HT,lay,fav>1.80,Todos,fav fora,TOP 3,93,64,10.166801421637786,-29.566194494276566,52.649588446256736,0.312,36,524,-4.699476639577078,0.2125,1.34,False,False,False,nao-CS
BTTS_No,lay,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,96,45,4.054934001730226,-12.612379064327401,20.94050356767164,0.312,33,549,2.640731092287771,0.4125,1.98,False,False,False,nao-CS
CS_1x2,lay,fav<=1.40,U25>2.20,fav casa,TOP 3,41,1,0.3043584512967839,-4.919012485287032,2.860181993063166,0.3125,23,136,0.49739443426464935,0.425,34.0,False,False,False,CS
CS_2x1,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,86,5,1.0614225054673772,-4.22513859435725,5.76248173240883,0.315,34,501,-0.3159525397379681,0.2825,13.5,False,False,False,CS
Under25_FT,lay,fav>1.80,U25<=1.60,fav fora,TOP 3,47,29,10.150694031664887,-30.123917711658617,52.70657532269789,0.316,25,316,-0.19690915289766733,0.3375,1.51,False,False,False,nao-CS
CS_1x1,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,245,18,0.9027058555392637,-3.062048333635641,4.435037421211195,0.316,33,857,-0.8872682908034619,0.25,11.5,False,False,False,CS
A,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,323,128,2.2022279840420267,-6.828435025514732,9.74214322328753,0.3165,33,1656,-3.304739500521784,0.12,2.42,False,False,False,nao-CS
D,lay,Todos,Todos,fav casa,TOP 3,106,31,2.875763690635098,-9.623244710670617,15.955133262141896,0.3165,36,621,-3.8103912214015496,0.2075,3.05,False,False,False,nao-CS
Over15_HT,lay,fav<=1.40,Todos,Todos,TOP 3,81,37,4.94142500617222,-16.863899987879414,25.37370421217526,0.317,30,431,6.377406439085734,0.5425,2.04,False,False,False,nao-CS
Over45_FT,back,fav>1.80,Todos,Todos,Todos,599,459,4.548914858096826,-14.659378014596996,21.266748708062607,0.317,35,2259,-21.892540947321823,0.0,5.0,False,False,True,nao-CS
CS_2x0,back,Todos,U25>2.20,fav casa,TOP 3,98,82,13.846938775510203,-37.80348484848484,69.43132376395522,0.317,35,525,-31.24476190476191,0.0325,8.4,False,False,False,CS
Over25_FT,back,fav>1.80,U25<=1.60,fav casa,Todos,186,119,4.8249999999999975,-13.727979687500003,21.213154711631216,0.317,33,1050,-5.751428571428574,0.17,2.92,False,False,False,nao-CS
H,lay,fav>1.80,Todos,fav casa,TOP 3,105,49,4.746741909804716,-12.430371581005293,23.524063682838957,0.317,36,599,-3.146524362358089,0.2525,1.9,False,False,False,nao-CS
Under25_FT,back,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,32,4.802409638554214,-15.194132352941178,23.553511640798213,0.3175,33,483,-8.493892339544516,0.065,1.72,False,False,False,nao-CS
Over45_FT,back,fav>1.80,Todos,fav fora,Todos,234,179,5.833547008547004,-20.445190785944206,27.591275613972634,0.3175,30,862,-16.418503480278428,0.05,4.9,False,False,False,nao-CS
D,lay,fav1.40-1.80,U25>2.20,Todos,Todos,335,62,1.0181951424843492,-3.400547342107779,5.839946087718153,0.318,33,1245,-1.799476937986199,0.1875,4.9,False,False,False,nao-CS
H,lay,fav>1.80,U25>2.20,Todos,TOP 3,96,42,5.16766947423895,-14.113462612723687,23.24122845337785,0.319,35,448,-8.992712750069343,0.1125,1.99,False,False,False,nao-CS
Under05_HT,lay,fav1.40-1.80,U25 1.60-2.20,fav casa,TOP 3,81,22,4.522473809794442,-14.067454823537714,21.505679916756606,0.3195,30,444,-4.3157354377261505,0.105,3.15,False,False,False,nao-CS
Under25_FT,lay,Todos,Todos,fav casa,TOP 3,106,66,7.115182287025007,-22.00563259546105,37.524179901134005,0.32,36,622,3.286934457479135,0.4025,1.49,False,False,False,nao-CS
H,lay,Todos,U25<=1.60,fav fora,Todos,65,15,4.242309082241142,-13.865356046185418,19.753628857033874,0.322,26,457,-2.277226533025598,0.225,3.55,False,False,False,nao-CS
Under25_FT,lay,Todos,U25<=1.60,Todos,TOP 3,90,59,7.3772257767277,-22.68969949980787,37.066184752212465,0.3225,34,479,-3.727237374289858,0.2525,1.42,False,False,False,nao-CS
D,lay,fav>1.80,Todos,fav casa,TOP 3,106,31,2.7761829778468385,-9.672452711321105,15.824258817216949,0.323,36,599,-4.0882900822259085,0.1825,3.05,False,False,False,nao-CS
CS_1x2,back,Todos,U25 1.60-2.20,Todos,Todos,1257,1157,4.361177406523464,-13.287523390342058,22.54323300151779,0.323,36,5775,-6.463636363636367,0.135,12.5,False,False,False,CS
D,lay,Todos,U25<=1.60,fav casa,TOP 3,87,26,3.0248816588492535,-10.910598676349736,16.805794106452858,0.324,34,438,-3.3710135087026445,0.2425,3.0,False,False,False,nao-CS
Over15_HT,back,fav1.40-1.80,U25 1.60-2.20,fav casa,TOP 3,81,50,6.718518518518516,-21.118421875000003,33.00353141115799,0.3245,30,449,5.453229398663694,0.4825,2.78,False,False,False,nao-CS
Over25_FT,back,Todos,U25<=1.60,fav fora,TOP 3,48,29,9.566666666666663,-28.635973731884068,50.38809204545455,0.3245,26,326,3.4355828220858866,0.37,2.7699999999999996,False,False,False,nao-CS
H,lay,fav>1.80,U25<=1.60,fav fora,Todos,64,15,4.011720161651159,-14.787929749758542,19.55753736102892,0.325,25,431,-2.3519206899730993,0.205,3.525,False,False,False,nao-CS
CS_1x1,back,Todos,U25 1.60-2.20,fav fora,TOP 3,86,71,13.10465116279069,-36.664788403086284,68.42275568181816,0.325,34,499,71.59519038076151,0.845,6.6,False,False,False,CS
Under15_FT,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,22,2.998297268266932,-9.333830954687599,15.47324940749408,0.3255,33,482,-2.947556067724367,0.2625,3.25,False,False,False,nao-CS
CS_2x3,back,Todos,U25>2.20,fav fora,TOP 3,85,79,36.14705882352941,-65.50407088122606,178.1863501082251,0.326,30,405,-24.623456790123463,0.11,20.0,False,False,False,CS
Under25_FT,lay,fav>1.80,U25<=1.60,fav casa,TOP 3,83,54,8.8186136836306,-25.40393869457468,43.24427497607385,0.3265,33,424,-0.6734587607205077,0.31,1.44,False,False,False,nao-CS
Under25_FT,back,fav>1.80,U25>2.20,fav fora,TOP 3,79,44,6.474683544303791,-19.60739236790607,35.43377391920623,0.3265,30,326,-6.563496932515342,0.1875,2.32,False,False,False,nao-CS
Under15_FT,lay,fav>1.80,U25>2.20,fav fora,Todos,128,21,1.6118699317671241,-5.102673639848864,8.045448724912706,0.327,24,378,0.3337893259050324,0.4775,5.4,False,False,False,nao-CS
1X,lay,fav>1.80,U25>2.20,fav fora,Todos,204,106,3.536862179847898,-11.981196083459178,19.602748961663394,0.3275,30,620,-9.565297165386106,0.06,1.82,False,False,False,nao-CS
Under05_HT,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,25,3.0493988550280635,-11.673040780128115,17.37290085616821,0.328,33,477,-6.015705912438383,0.105,2.98,False,False,False,nao-CS
1X,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,TOP 3,41,15,4.320081687441209,-16.748130194905546,26.220053355351038,0.328,19,234,-2.3781180809279845,0.3175,2.46,False,False,False,nao-CS
CS_0x0,lay,fav<=1.40,U25>2.20,Todos,TOP 3,65,2,0.5909460447051451,-4.17438015975026,3.8810296773980153,0.328,27,285,-0.3913930466409356,0.2225,26.0,False,False,False,CS
1X,lay,fav1.40-1.80,U25 1.60-2.20,Todos,TOP 3,41,15,4.320081687441209,-16.748130194905546,26.220053355351038,0.328,19,235,-3.4436485477230905,0.265,2.46,False,False,False,nao-CS
Under45_FT,lay,fav1.40-1.80,Todos,fav casa,TOP 3,69,49,6.32194326252618,-23.344394712590283,36.73622690515072,0.329,30,270,-12.71734745650691,0.19,1.33,False,False,False,nao-CS
Over05_HT,lay,fav>1.80,U25 1.60-2.20,Todos,TOP 3,100,67,6.692467152482933,-22.511204706737278,38.96848911910556,0.329,35,581,-8.244905084651583,0.155,1.4,False,False,False,nao-CS
CS_0x1,back,fav1.40-1.80,U25>2.20,fav casa,Todos,236,224,18.80296610169491,-47.7283383989895,101.15024359123068,0.3295,33,843,-23.70344009489917,0.09,24.0,False,False,False,CS
BTTS_Yes,back,fav1.40-1.80,Todos,fav fora,Todos,143,57,3.5741258741258726,-10.737894819630874,16.788341818820218,0.3295,26,643,-2.605987558320375,0.24,1.76,False,False,False,nao-CS
Under15_FT,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,86,23,2.856415852241483,-10.424437344468371,15.00203565808107,0.3305,34,508,-4.451861900286488,0.1525,3.25,False,False,False,nao-CS
CS_Goleada_A,back,Todos,U25 1.60-2.20,fav fora,Todos,318,293,11.5251572327044,-33.190903806882474,58.32827338419694,0.3315,33,1480,-3.8293918918918957,0.24,17.0,False,False,False,CS
Over15_FT,lay,Todos,U25<=1.60,fav fora,Todos,65,37,5.871136715843715,-21.89996925966015,31.071608654538597,0.3315,25,459,-13.49323631805085,0.1125,1.63,False,False,False,nao-CS
Over05_HT,back,fav1.40-1.80,Todos,Todos,TOP 3,96,22,2.139583333333335,-9.677379934210524,12.6599984375,0.332,35,529,-4.736956521739129,0.155,1.32,False,False,False,nao-CS
Under25_FT,lay,Todos,Todos,fav casa,Todos,1800,821,1.0625734532233553,-3.117643371695959,4.916181750768049,0.3325,36,7862,-3.5848445201779926,0.035,2.12,False,False,False,nao-CS
Over05_HT,lay,Todos,U25<=1.60,fav casa,Todos,210,118,3.399698732977527,-11.96419253658128,20.92391963651742,0.3325,33,1078,-1.2919258559264906,0.2425,1.68,False,False,False,nao-CS
CS_0x1,back,Todos,U25<=1.60,fav fora,Todos,58,48,12.896551724137925,-40.95744680851064,63.169918032786875,0.3325,23,366,-36.7827868852459,0.05,6.6,False,False,False,CS
H,back,Todos,U25<=1.60,fav casa,Todos,212,111,3.816981132075469,-10.515132557412905,19.29508344030808,0.333,34,1143,-4.995144356955382,0.1525,2.33,False,False,False,nao-CS
Under15_FT,lay,fav>1.80,Todos,Todos,TOP 3,106,39,3.141106110771968,-13.734125905271613,19.103231889129432,0.333,36,609,-4.344988496219806,0.1725,2.4699999999999998,False,False,False,nao-CS
CS_2x1,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,5,0.9880640580985034,-4.298242607338046,5.817065082297409,0.334,33,472,-0.8036676135528024,0.275,13.0,False,False,False,CS
Under05_HT,back,Todos,U25<=1.60,fav casa,Todos,210,118,3.3021428571428557,-12.041948902027029,20.876529078844648,0.3345,33,1062,-0.09613935969868499,0.3575,2.46,False,False,False,nao-CS
D,back,Todos,U25 1.60-2.20,Todos,TOP 3,104,69,5.999999999999993,-21.701591435185186,35.206042347494545,0.335,36,605,-2.0957851239669463,0.2825,3.2,False,False,False,nao-CS
H,lay,fav1.40-1.80,U25>2.20,Todos,Todos,287,130,2.52566108824051,-9.220745404099857,14.411140210509885,0.335,32,1101,-2.7583843423503684,0.2325,1.72,False,False,False,nao-CS
CS_0x0,lay,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,273,16,0.6092457202971332,-2.304780324105296,3.4327256684256615,0.3355,31,1238,0.14532707440470283,0.4175,15.0,False,False,False,CS
CS_1x1,lay,fav1.40-1.80,Todos,fav casa,TOP 3,98,9,1.3328527044154193,-5.840458770900005,7.175576311109149,0.336,35,543,-0.6387951428322729,0.33,8.8,False,False,False,CS
BTTS_No,lay,fav1.40-1.80,Todos,fav fora,Todos,144,57,3.3904477082184608,-10.803403386717639,16.44469038924997,0.336,26,639,-2.8765950912675766,0.25,2.33,False,False,False,nao-CS
CS_0x1,lay,fav1.40-1.80,Todos,fav casa,TOP 3,95,4,0.8262384952293549,-3.51380914731192,4.260072505801298,0.336,34,523,0.25461426798073467,0.3775,18.5,False,False,False,CS
CS_0x3,back,fav1.40-1.80,Todos,fav fora,TOP 3,66,60,17.045454545454536,-60.39087301587301,101.64285714285712,0.3365,26,304,-35.01809210526316,0.1125,13.5,False,False,False,CS
Under15_FT,back,Todos,U25<=1.60,fav fora,Todos,65,37,5.689230769230767,-22.022521008403363,30.779554469675187,0.337,25,454,-13.450220264317181,0.09,2.6,False,False,False,nao-CS
CS_1x0,back,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,51,42.777777777777764,-100.0,223.28487460815037,0.337,23,237,4.672995780590713,0.29,23.0,False,False,False,CS
Under05_HT,back,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,96,59,4.913020833333333,-15.945143735697942,26.634455342902687,0.338,33,546,-0.49157509157509405,0.4075,2.76,False,False,False,nao-CS
CS_2x3,lay,Todos,Todos,fav casa,Todos,208,5,0.3853152699865857,-1.9484928037469869,2.263995716617453,0.339,32,2489,0.7527943005844682,0.695,36.0,False,False,False,CS
CS_0x3,lay,Todos,Todos,Todos,Todos,600,23,0.22961754812789276,-1.0550492283012929,1.3388818881325248,0.3395,35,4980,3.3067278863048895,1.0,27.0,True,False,False,CS
CS_1x1,lay,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,4,1.38037491621094,-8.380788627589014,9.303734924418123,0.34,23,112,-1.7608785281680774,0.3175,11.0,False,False,False,CS
CS_1x2,lay,Todos,U25<=1.60,Todos,Todos,242,12,0.42668436372029206,-1.627031378296532,2.8504079246736342,0.34,34,1211,-2.2097577982530625,0.095,18.0,False,False,False,CS
CS_1x0,back,fav1.40-1.80,U25 1.60-2.20,fav casa,TOP 3,81,66,9.765432098765428,-35.80666415662651,56.287471762048156,0.34,30,439,-12.354214123006841,0.1975,6.0,False,False,False,CS
CS_3x2,lay,fav>1.80,U25>2.20,fav fora,Todos,127,3,0.46026193066386445,-2.3850518292606324,2.8610580734748994,0.3405,30,516,0.5556141296456185,0.6025,36.0,False,False,False,CS
CS_0x0,back,Todos,U25<=1.60,fav fora,TOP 3,43,35,17.581395348837205,-52.14834821428573,92.17200738125794,0.3405,23,292,-22.89554794520548,0.1275,7.0,False,False,False,CS
Under25_FT,lay,fav<=1.40,Todos,Todos,TOP 3,81,30,3.9982430841875387,-15.704971053587599,23.059453265718336,0.341,30,427,-4.261273412420516,0.2125,2.44,False,False,False,nao-CS
Over15_HT,back,Todos,U25<=1.60,fav fora,TOP 3,44,32,9.857954545454538,-33.98988095238096,59.37169972640211,0.341,24,300,-12.270166666666672,0.215,4.1,False,False,False,nao-CS
Over35_FT,back,Todos,Todos,Todos,TOP 3,108,46,3.878240740740737,-14.73340277777778,22.864884259259252,0.3415,36,623,-9.586035313001608,0.1275,1.79,False,False,False,nao-CS
BTTS_Yes,back,Todos,U25<=1.60,fav fora,TOP 3,44,22,9.202272727272726,-31.436343582887698,45.56517195767194,0.3415,24,310,3.30564516129032,0.325,2.21,False,False,False,nao-CS
CS_2x2,lay,fav1.40-1.80,Todos,fav fora,Todos,144,6,0.6156072403428094,-3.432013061504566,3.530054912058546,0.342,26,614,3.0319336134281545,0.855,20.0,False,False,False,CS
Over45_FT,back,fav<=1.40,Todos,fav casa,Todos,144,101,6.567013888888885,-25.049620080645163,34.29719388175229,0.342,29,601,-12.78535773710483,0.0775,3.975,False,False,False,nao-CS
D,back,Todos,U25 1.60-2.20,fav casa,TOP 3,99,66,4.967171717171713,-18.945654129080758,29.51839017521901,0.3425,34,588,2.230867346938772,0.4175,3.2,False,False,False,nao-CS
Over15_HT,lay,fav>1.80,U25<=1.60,Todos,TOP 3,88,18,2.295643471669725,-8.703863285479839,12.731171163118043,0.343,33,457,-5.106071154640617,0.1125,4.3,False,False,False,nao-CS
BTTS_Yes,back,fav1.40-1.80,Todos,fav fora,TOP 3,66,24,3.4643939393939394,-11.909323270013568,19.520812165775396,0.343,26,361,-1.7480609418282567,0.3575,1.625,False,False,False,nao-CS
Over05_HT,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,86,57,6.927162710611558,-25.56212160044535,39.94925282515936,0.343,34,505,-9.870113109340057,0.16,1.415,False,False,False,nao-CS
CS_0x1,lay,Todos,U25<=1.60,Todos,TOP 3,89,9,1.4620688942359497,-6.481069043515901,8.235936090686904,0.343,34,464,-0.6691315753934631,0.28,8.4,False,False,False,CS
Over45_FT,back,fav1.40-1.80,U25>2.20,fav casa,Todos,247,183,5.50708502024291,-19.073141530892936,30.88955890663389,0.343,33,899,-9.505005561735265,0.0975,4.5,False,False,False,nao-CS
CS_2x0,back,Todos,U25>2.20,Todos,TOP 3,100,84,11.57,-39.16831683168317,66.8733030274181,0.344,35,552,-36.6213768115942,0.03,8.4,False,False,False,CS
CS_1x1,lay,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,94,11,1.321693824206045,-5.364003886179971,7.433609978900034,0.344,33,547,-6.587736933761793,0.0375,7.4,False,False,False,CS
Under15_FT,lay,fav>1.80,U25<=1.60,Todos,TOP 3,89,34,3.8765176567885766,-13.26205559438346,21.658636085141726,0.3445,33,470,-5.219154829032774,0.1975,2.36,False,False,False,nao-CS
1X,back,fav>1.80,U25<=1.60,Todos,TOP 3,47,17,4.922340425531915,-18.606903837622006,27.770556950317104,0.3445,26,297,-1.6072390572390596,0.3125,1.56,False,False,False,nao-CS
CS_Goleada_H,back,Todos,U25>2.20,fav casa,Todos,152,136,13.026315789473683,-49.62951216834974,69.45310978578374,0.3445,31,455,-14.648351648351657,0.1675,11.5,False,False,False,CS
D,lay,fav>1.80,U25<=1.60,fav casa,TOP 3,85,26,2.427462907965036,-11.889735632713029,17.14273995776059,0.3445,33,428,-4.19660663557073,0.2575,2.98,False,False,False,nao-CS
CS_Goleada_H,back,fav>1.80,U25>2.20,fav casa,Todos,152,136,13.026315789473683,-49.62951216834974,69.45310978578374,0.3445,31,455,-14.648351648351657,0.155,11.5,False,False,False,CS
CS_2x0,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,3,0.9016190540558852,-3.5806297736476984,4.651651741763286,0.345,33,470,6.419207632806214,0.965,20.0,False,False,False,CS
CS_2x0,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,83,3,0.9016190540558852,-3.5806297736476984,4.651651741763286,0.345,33,479,6.496719840386506,0.985,20.0,False,False,False,CS
1X,lay,Todos,Todos,fav casa,TOP 3,84,52,5.319826599700217,-20.246144483787152,31.89420293912672,0.3455,34,369,-13.146686781155504,0.125,1.52,False,False,False,nao-CS
1X,lay,fav>1.80,Todos,fav casa,TOP 3,84,52,5.319826599700217,-20.246144483787152,31.89420293912672,0.3455,34,366,-12.43477437772235,0.105,1.52,False,False,False,nao-CS
CS_2x0,lay,fav1.40-1.80,U25>2.20,Todos,Todos,246,18,0.6152127451194128,-2.372496117709812,3.722379540939702,0.3455,33,1074,1.5236048356565632,0.635,12.0,False,False,False,CS
Under05_HT,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,86,26,3.0792026133462658,-12.40874944832888,17.185591924602857,0.3455,34,503,-4.008752026855765,0.1925,2.98,False,False,False,nao-CS
CS_1x2,back,Todos,U25>2.20,Todos,TOP 3,100,88,13.080000000000002,-44.30631794797127,77.21491336633662,0.347,35,551,-1.6569872958257772,0.3025,9.4,False,False,False,CS
CS_0x1,lay,fav>1.80,U25<=1.60,Todos,TOP 3,87,9,1.27563439302368,-6.373704262135238,8.256174486896024,0.347,33,461,0.5491661085850562,0.4975,8.4,False,False,False,CS
CS_2x0,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,245,18,0.6077813790346044,-2.4042026381970385,3.733972924425476,0.3475,33,858,0.37487348968332124,0.4475,12.0,False,False,False,CS
CS_3x0,back,fav1.40-1.80,Todos,Todos,TOP 3,101,91,18.069306930693067,-49.573567708333336,102.85892964296424,0.348,36,489,-47.03680981595092,0.005,11.5,False,False,False,CS
1X,back,Todos,U25 1.60-2.20,Todos,TOP 3,86,29,3.108139534883721,-11.603775592055005,17.476457680250782,0.3485,33,526,-4.84790874524715,0.1775,1.5350000000000001,False,False,False,nao-CS
Under35_FT,lay,Todos,U25>2.20,Todos,Todos,1017,570,2.1467115655624442,-7.961211932718937,10.960310475180874,0.349,35,3566,-8.801275427570905,0.005,1.66,False,False,False,nao-CS
CS_0x2,lay,fav>1.80,U25>2.20,fav fora,TOP 3,79,4,0.9118840348521342,-4.208150929817042,5.088669260961348,0.3495,30,322,-0.41524280751199066,0.385,15.5,False,False,False,CS
Over25_HT,back,fav<=1.40,U25>2.20,fav casa,TOP 3,64,46,8.310937499999993,-31.683826298701305,51.52768749999996,0.351,26,305,-11.138032786885251,0.2125,4.05,False,False,False,nao-CS
Over25_HT,back,fav<=1.40,Todos,fav casa,TOP 3,64,46,8.310937499999993,-31.683826298701305,51.52768749999996,0.351,26,309,-12.288349514563109,0.2025,4.05,False,False,False,nao-CS
Under15_FT,lay,Todos,U25<=1.60,fav casa,Todos,208,76,2.3762009460606937,-10.721893829368737,13.380176609649455,0.352,33,1096,-6.523650454146293,0.0475,2.64,False,False,False,nao-CS
Under15_FT,back,Todos,U25>2.20,fav fora,TOP 3,75,58,8.039999999999997,-30.700865369589003,49.3327236842105,0.3525,29,343,-1.080320699708458,0.385,4.8,False,False,False,nao-CS
D,back,fav>1.80,U25<=1.60,fav fora,TOP 3,47,29,7.789361702127659,-31.462496996996997,42.963008367139956,0.353,25,315,-6.267777777777781,0.275,2.94,False,False,False,nao-CS
CS_2x3,back,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,50,31.435185185185183,-100.0,176.51252029220757,0.353,23,184,10.296195652173902,0.39,21.0,False,False,False,CS
CS_2x1,back,fav>1.80,U25<=1.60,fav fora,TOP 3,42,38,24.880952380952376,-70.34102564102564,138.4090909090909,0.353,22,285,-9.500000000000004,0.2875,14.0,False,False,False,CS
