Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Fonte_Dados,Odd_Exec,Responsabilidade_Sugerida_R$,Resultado_1_0,Placar_FT,Match_Tipo,Swap,Matched,Mes_Ref,Odd_Base,1/0,PnL_Linha,Lucro_Ciclo,Resets_Teto_Acum,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase,Fold,Segmento,Estrategia
2026-03-20,15:30,FRANCE 3,Versailles vs Fleury-Merogis,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.83,437.5,1.0,1x1,alias_exact,False,True,2026-03,8.83,1.0,0.0,36684.66127511529,2,8.83,1.0,8.83,,2026-03-20,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-20,16:00,FRANCE 2,Boulogne vs Nancy,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.03,375.0,1.0,0x0,alias_exact,False,True,2026-03,8.03,1.0,0.0,37016.25711546413,2,8.03,1.0,8.03,,2026-03-20,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-23,18:30,PARAGUAY 1,Sportivo Trinidense vs Recoleta,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.53,1.0,0.0,37293.398864507,2,10.53,1.0,10.53,,2026-03-23,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-24,16:45,SCOTLAND 2,Raith vs Partick Thistle,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.63,250.0,1.0,0x2,alias_exact,False,True,2026-03,8.63,1.0,0.0,37673.51530012084,2,8.63,1.0,8.63,,2026-03-24,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-26,20:00,PARAGUAY 1,Recoleta vs Rubio Nu,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.03,250.0,1.0,1x0,alias_exact,False,True,2026-03,9.03,1.0,0.0,38078.95705242876,2,9.03,1.0,9.03,,2026-03-26,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-27,15:00,SPAIN 2,Cordoba vs Mirandes,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,9.83,250.0,1.0,2x2,alias_exact,False,True,2026-03,9.83,1.0,0.0,38490.59751782405,2,9.83,1.0,9.83,,2026-03-27,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-27,18:30,PARAGUAY 1,Nacional Asuncion vs Sp. Luqueno,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.03,1.0,0.0,38697.6850039813,2,10.03,1.0,10.03,,2026-03-27,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Baseline_Sem_Filtro
2026-03-17,15:30,FRANCE 3,Stade Briochin vs Chateauroux,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.03,250.0,1.0,2x0,alias_exact,False,True,2026-03,9.03,1.0,0.0,38191.48613324112,2,9.03,1.0,9.03,,2026-03-17,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-19,21:30,BRAZIL 1,Chapecoense-SC vs Corinthians,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.43,375.0,1.0,0x0,alias_exact,False,True,2026-03,8.43,1.0,0.0,39054.35958031248,2,8.43,1.0,8.43,,2026-03-19,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-20,13:30,SLOVENIA 1,Aluminij vs Maribor,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,9.23,250.0,1.0,1x1,alias_exact,False,True,2026-03,9.23,1.0,0.0,36418.70363020345,2,9.23,1.0,9.23,,2026-03-20,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-20,15:30,FRANCE 3,Versailles vs Fleury-Merogis,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.83,437.5,1.0,1x1,alias_exact,False,True,2026-03,8.83,1.0,0.0,36684.66127511529,2,8.83,1.0,8.83,,2026-03-20,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-20,16:00,FRANCE 2,Boulogne vs Nancy,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,8.03,375.0,1.0,0x0,alias_exact,False,True,2026-03,8.03,1.0,0.0,37016.25711546413,2,8.03,1.0,8.03,,2026-03-20,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-23,18:30,PARAGUAY 1,Sportivo Trinidense vs Recoleta,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.53,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.53,1.0,0.0,37293.398864507,2,10.53,1.0,10.53,,2026-03-23,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-27,15:00,SPAIN 2,Cordoba vs Mirandes,Lay_CS_1x0_B365,api_diaria_cruzada_betfair,9.83,250.0,1.0,2x2,alias_exact,False,True,2026-03,9.83,1.0,0.0,38490.59751782405,2,9.83,1.0,9.83,,2026-03-27,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
2026-03-27,18:30,PARAGUAY 1,Nacional Asuncion vs Sp. Luqueno,Lay_CS_0x1_B365,api_diaria_cruzada_betfair,10.03,312.5,1.0,3x2,alias_exact,False,True,2026-03,10.03,1.0,0.0,38697.6850039813,2,10.03,1.0,10.03,,2026-03-27,SKIPPED,liquidity_missing,0.0,500.0,500.0,0.0,0.3,Fase_1_30pct,1,teste,Atual_Filtrada
